train_id,source_station,source_code,source_zone,destination_station,destination_code,destination_zone,distance,wagon_count,total_weight,locomotive_power,locomotive_type,cargo_type,congestion_level,num_trains_section,avg_wait_time,signal_delay,track_type,rainfall,temperature,fog,date,delay
FT137319,Kharagpur Junction,KGP,SER,Patna Junction,PNBE,ECR,1164,27.0,2956.0,6881.0,WAG12,Steel,31,16,33,7,double,28.0,37,0,2023-03-21,58
FT137320,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1203,26.0,3013.0,4149.0,WAG12,Cement,11,14,18,8,double,15.0,38,0,2023-08-24,24
FT137321,Kanpur Central,CNB,NCR,Ghaziabad Junction,GZB,NR,966,22.0,2170.0,7095.0,WAG7,Container,94,17,36,14,double,2.0,33,1,2023-10-11,52
FT137322,Kharagpur Junction,KGP,SER,Bhopal Junction,BPL,WCR,754,37.0,3903.0,6333.0,WAG12,Steel,61,7,9,3,single,15.0,38,1,2023-04-23,45
FT137323,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,640,21.0,3407.0,7922.0,WAG12,Cement,25,16,28,8,double,26.0,43,0,2023-10-24,36
FT137324,Chennai Central,MAS,SR,New Delhi,NDLS,NR,544,,3887.0,5119.0,WAG12,Container,45,14,8,13,single,27.0,32,1,2023-07-23,35
FT137325,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,708,39.0,1783.0,4258.0,WAG9,Steel,84,17,15,8,single,,44,1,2023-04-18,71
FT137326,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,1202,59.0,3951.0,7331.0,WAG9,Steel,67,11,15,3,single,16.0,28,1,2023-11-10,66
FT137327,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,1379,45.0,3288.0,7568.0,WAG12,Steel,15,16,13,10,double,19.0,40,1,2023-03-18,51
FT137328,New Delhi,NDLS,NR,Bhopal Junction,BPL,WCR,1360,25.0,2590.0,7854.0,WAG7,Cement,69,11,17,14,single,13.0,20,1,2023-03-10,86
FT137329,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,1458,43.0,2032.0,4165.0,WAG12,Container,93,8,33,6,single,0.0,26,1,2023-06-06,98
FT137330,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,1497,33.0,2479.0,4442.0,WAG12,Steel,29,6,19,13,single,25.0,38,0,2023-02-22,49
FT137331,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,1731,33.0,3389.0,6477.0,WAG9,Container,51,13,39,5,double,16.0,32,1,2023-08-30,76
FT137332,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,1745,40.0,1947.0,4565.0,WAG7,Coal,53,17,28,7,double,0.0,21,0,2023-08-07,61
FT137333,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,1928,38.0,1678.0,7483.0,WAG9,Steel,57,9,25,2,double,,34,1,2023-01-30,78
FT137334,Patna Junction,PNBE,ECR,New Delhi,NDLS,NR,605,56.0,3442.0,7453.0,WAG12,Container,52,12,36,8,double,25.0,33,0,2023-10-06,64
FT137335,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,465,28.0,3131.0,7731.0,WAG7,Cement,17,15,17,7,single,28.0,25,0,2023-05-16,33
FT137336,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,1780,34.0,3317.0,4452.0,WAG7,Steel,92,10,5,2,double,24.0,35,0,2023-02-21,94
FT137337,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,1607,56.0,2029.0,4528.0,WAG12,Container,48,12,27,11,double,6.0,25,0,2023-04-01,65
FT137338,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,485,46.0,3096.0,,WAG12,Container,88,5,16,8,single,11.0,30,0,2023-01-04,55
FT137339,New Delhi,NDLS,NR,Itarsi Junction,ET,CR,380,20.0,2770.0,7310.0,WAG9,Coal,89,10,7,1,double,17.0,38,0,2023-12-24,68
FT137340,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,312,59.0,2511.0,7937.0,WAG9,Container,73,5,16,1,double,8.0,25,1,2023-07-04,55
FT137341,New Delhi,NDLS,NR,Chennai Central,MAS,SR,1140,57.0,1794.0,7014.0,WAG9,Container,89,10,23,5,single,2.0,39,0,2023-05-24,63
FT137342,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,909,58.0,3729.0,7379.0,WAG9,Container,53,8,14,1,double,9.0,40,1,2023-09-13,45
FT137343,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,763,25.0,2671.0,5399.0,WAG12,Steel,55,7,13,3,single,20.0,43,1,2023-06-07,70
FT137344,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,839,23.0,3567.0,7523.0,WAG9,Coal,75,17,11,11,double,23.0,43,1,2023-04-05,82
FT137345,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,275,40.0,1821.0,6294.0,WAG9,Container,24,19,26,1,double,1.0,20,0,2023-03-06,27
FT137346,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,218,41.0,3107.0,6140.0,WAG12,Container,31,7,18,13,double,8.0,21,0,2023-10-26,43
FT137347,Patna Junction,PNBE,ECR,Bhopal Junction,BPL,WCR,1286,37.0,1799.0,5264.0,WAG12,Steel,93,9,30,9,double,12.0,36,1,2023-02-14,86
FT137348,Howrah Junction,HWH,ER,Ghaziabad Junction,GZB,NR,1034,29.0,1551.0,7694.0,WAG9,Container,69,10,38,10,double,17.0,26,1,2023-07-07,75
FT137349,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,1886,31.0,3231.0,4339.0,WAG7,Coal,31,8,29,13,single,7.0,43,1,2023-07-28,98
FT137350,Howrah Junction,HWH,ER,Mumbai Central,BCT,WR,408,21.0,1779.0,5534.0,WAG12,Steel,91,8,6,12,double,11.0,25,1,2023-10-31,56
FT137351,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,262,51.0,2321.0,7484.0,WAG9,Cement,88,7,18,1,double,12.0,38,0,2023-01-01,69
FT137352,Itarsi Junction,ET,CR,Kharagpur Junction,KGP,SER,627,54.0,2079.0,6800.0,WAG7,Cement,25,7,13,13,double,,40,0,2023-01-26,34
FT137353,Itarsi Junction,ET,CR,Kanpur Central,CNB,NCR,1761,37.0,3312.0,6895.0,WAG9,Cement,38,17,17,7,double,21.0,30,1,2023-11-16,69
FT137354,Howrah Junction,HWH,ER,Chennai Central,MAS,SR,1545,56.0,3852.0,6784.0,WAG9,Container,59,5,22,13,double,11.0,42,0,2023-07-13,47
FT137355,Chennai Central,MAS,SR,Itarsi Junction,ET,CR,1392,42.0,2715.0,5048.0,WAG9,Container,64,9,36,11,double,2.0,26,0,2023-03-05,56
FT137356,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,1237,,3575.0,5403.0,WAG7,Container,64,6,31,1,double,14.0,34,0,2023-03-26,66
FT137357,Kharagpur Junction,KGP,SER,New Delhi,NDLS,NR,741,44.0,,7086.0,WAG12,Cement,79,7,19,7,single,11.0,24,0,2023-11-07,53
FT137358,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,971,54.0,2060.0,4221.0,WAG7,Cement,60,12,18,2,double,15.0,22,1,2023-08-02,66
FT137359,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,616,30.0,2817.0,6078.0,WAG9,Coal,68,13,25,3,single,21.0,44,1,2023-12-27,62
FT137360,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,1391,55.0,2629.0,4366.0,WAG7,Steel,47,12,11,3,single,11.0,38,0,2023-04-10,56
FT137361,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,1449,30.0,2759.0,7142.0,WAG12,Cement,73,11,28,12,double,20.0,33,1,2023-09-19,81
FT137362,Kharagpur Junction,KGP,SER,Bhopal Junction,BPL,WCR,662,46.0,2913.0,5488.0,WAG7,Steel,96,10,36,9,single,12.0,41,0,2023-03-16,73
FT137363,Kanpur Central,CNB,NCR,Bhopal Junction,BPL,WCR,1074,,2278.0,5065.0,WAG9,Steel,76,6,7,13,double,9.0,23,1,2023-01-26,87
FT137364,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1032,38.0,3535.0,5862.0,WAG12,Coal,28,9,30,5,double,7.0,26,1,2023-12-02,56
FT137365,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,555,48.0,2177.0,5019.0,WAG9,Coal,97,6,27,8,double,23.0,32,1,2023-05-04,88
FT137366,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,1848,48.0,1953.0,7854.0,WAG12,Container,29,13,15,10,double,4.0,43,1,2023-12-17,38
FT137367,Patna Junction,PNBE,ECR,Bhopal Junction,BPL,WCR,884,55.0,2691.0,5139.0,WAG12,Coal,36,10,28,8,double,1.0,36,1,2023-10-19,17
FT137368,New Delhi,NDLS,NR,Bhopal Junction,BPL,WCR,1956,42.0,3537.0,5995.0,WAG9,Coal,91,12,5,12,double,5.0,20,0,2023-03-26,90
FT137369,Chennai Central,MAS,SR,Kanpur Central,CNB,NCR,555,52.0,2159.0,7405.0,WAG9,Cement,55,19,11,3,single,27.0,44,0,2023-01-26,48
FT137370,Bhopal Junction,BPL,WCR,New Delhi,NDLS,NR,930,29.0,1515.0,7513.0,WAG9,Container,19,7,6,11,single,6.0,28,0,2023-02-02,33
FT137371,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,1660,52.0,2129.0,6061.0,WAG7,Coal,25,13,31,7,double,6.0,42,0,2023-07-26,48
FT137372,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,400,21.0,3641.0,6930.0,WAG9,Container,56,19,5,6,double,8.0,23,0,2023-04-16,41
FT137373,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,426,21.0,2108.0,4222.0,WAG9,Coal,51,10,7,8,double,24.0,23,0,2023-03-14,56
FT137374,Chennai Central,MAS,SR,Ghaziabad Junction,GZB,NR,634,49.0,2298.0,4072.0,WAG7,Cement,71,12,9,8,single,23.0,21,0,2023-03-05,68
FT137375,Patna Junction,PNBE,ECR,Ghaziabad Junction,GZB,NR,1898,50.0,3778.0,6128.0,WAG12,Coal,62,7,9,10,single,15.0,33,0,2023-12-18,66
FT137376,New Delhi,NDLS,NR,Patna Junction,PNBE,ECR,963,26.0,3404.0,4994.0,WAG9,Steel,11,9,32,10,single,0.0,29,1,2023-10-03,23
FT137377,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,1291,21.0,3630.0,6573.0,WAG12,Container,61,7,33,13,double,2.0,37,0,2023-02-23,63
FT137378,Patna Junction,PNBE,ECR,Kanpur Central,CNB,NCR,796,45.0,3447.0,4549.0,WAG12,Cement,40,11,6,6,double,27.0,41,0,2023-03-22,36
FT137379,Ghaziabad Junction,GZB,NR,Itarsi Junction,ET,CR,1343,25.0,3535.0,7876.0,WAG9,Cement,36,6,21,4,single,10.0,21,1,2023-06-16,45
FT137380,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,664,33.0,3250.0,4180.0,WAG9,Container,10,14,22,9,double,19.0,32,1,2023-12-16,1
FT137381,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,1850,49.0,2677.0,4797.0,WAG7,Cement,67,8,29,10,single,26.0,32,0,2023-04-20,83
FT137382,Mumbai Central,BCT,WR,Ghaziabad Junction,GZB,NR,801,45.0,2160.0,7308.0,WAG12,Steel,45,16,39,13,single,2.0,27,0,2023-11-19,57
FT137383,Howrah Junction,HWH,ER,Mumbai Central,BCT,WR,1454,38.0,3192.0,5277.0,WAG9,Coal,31,8,37,12,double,10.0,29,0,2023-09-24,54
FT137384,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,463,39.0,3428.0,7277.0,WAG7,Coal,40,10,35,3,double,,33,0,2023-07-28,48
FT137385,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,1225,21.0,2957.0,4443.0,WAG9,Coal,31,11,25,3,single,29.0,42,0,2023-01-13,59
FT137386,Itarsi Junction,ET,CR,Howrah Junction,HWH,ER,1792,46.0,1631.0,6065.0,WAG12,Coal,50,19,29,4,single,6.0,27,0,2023-02-25,52
FT137387,Mumbai Central,BCT,WR,Itarsi Junction,ET,CR,1977,20.0,2825.0,7258.0,WAG9,Steel,96,6,26,6,double,8.0,33,1,2023-01-25,88
FT137388,Mumbai Central,BCT,WR,Howrah Junction,HWH,ER,259,44.0,3442.0,,WAG7,Cement,19,17,20,9,single,21.0,35,0,2023-11-12,35
FT137389,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,1796,40.0,2859.0,6954.0,WAG9,Container,26,9,29,2,double,29.0,20,1,2023-07-27,53
FT137390,Bhopal Junction,BPL,WCR,Howrah Junction,HWH,ER,807,30.0,2800.0,6657.0,WAG9,Coal,73,6,33,14,single,6.0,41,0,2023-04-15,69
FT137391,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,1705,26.0,1722.0,4679.0,WAG7,Coal,93,18,14,6,single,20.0,38,1,2023-03-26,94
FT137392,Howrah Junction,HWH,ER,Patna Junction,PNBE,ECR,1324,46.0,3300.0,6304.0,WAG12,Coal,17,11,28,10,double,16.0,30,1,2023-04-20,44
FT137393,Chennai Central,MAS,SR,Kanpur Central,CNB,NCR,894,34.0,3864.0,6173.0,WAG9,Coal,82,14,9,10,single,12.0,43,0,2023-01-15,54
FT137394,Kanpur Central,CNB,NCR,Bhopal Junction,BPL,WCR,476,54.0,2626.0,7322.0,WAG9,Coal,11,10,32,9,single,26.0,28,0,2023-07-01,44
FT137395,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,241,40.0,3988.0,4613.0,WAG12,Container,87,5,25,11,single,4.0,38,1,2023-12-07,68
FT137396,New Delhi,NDLS,NR,Howrah Junction,HWH,ER,397,56.0,3757.0,7824.0,WAG12,Container,80,15,21,12,single,9.0,44,0,2023-04-29,64
FT137397,Howrah Junction,HWH,ER,Kanpur Central,CNB,NCR,391,,3230.0,5311.0,WAG7,Cement,24,17,9,2,single,0.0,24,1,2023-07-18,18
FT137398,Chennai Central,MAS,SR,Kharagpur Junction,KGP,SER,1468,28.0,2504.0,5154.0,WAG9,Steel,97,14,29,7,single,14.0,29,1,2023-06-16,95
FT137399,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1381,38.0,3192.0,5444.0,WAG9,Cement,83,7,35,9,double,7.0,43,0,2023-09-04,69
FT137400,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,1686,22.0,3254.0,7894.0,WAG9,Cement,78,5,23,8,double,12.0,31,1,2023-03-31,63
FT137401,Kanpur Central,CNB,NCR,Bhopal Junction,BPL,WCR,928,56.0,2494.0,7981.0,WAG12,Container,62,18,17,1,single,13.0,35,0,2023-06-23,54
FT137402,Patna Junction,PNBE,ECR,Chennai Central,MAS,SR,273,29.0,1784.0,4830.0,WAG9,Cement,55,18,8,7,double,20.0,23,0,2023-06-20,46
FT137403,New Delhi,NDLS,NR,Ghaziabad Junction,GZB,NR,1253,49.0,2766.0,5607.0,WAG7,Container,17,9,29,8,double,6.0,38,1,2023-06-02,35
FT137404,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,994,31.0,3635.0,7516.0,WAG9,Container,78,11,36,9,single,13.0,32,1,2023-02-24,54
FT137405,Chennai Central,MAS,SR,Patna Junction,PNBE,ECR,1142,55.0,2107.0,6033.0,WAG7,Steel,85,15,12,8,double,11.0,41,1,2023-09-17,66
FT137406,Mumbai Central,BCT,WR,Itarsi Junction,ET,CR,1067,26.0,2303.0,6503.0,WAG7,Steel,41,15,39,10,single,14.0,31,1,2023-02-09,51
FT137407,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,742,56.0,2573.0,5078.0,WAG9,Container,43,11,18,13,double,28.0,26,0,2023-12-21,52
FT137408,Mumbai Central,BCT,WR,Bhopal Junction,BPL,WCR,512,29.0,2519.0,5299.0,WAG7,Coal,26,12,31,1,single,23.0,44,0,2023-09-12,43
FT137409,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,1953,33.0,2156.0,5642.0,WAG12,Cement,98,17,24,10,single,27.0,37,1,2023-07-04,125
FT137410,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,231,20.0,2878.0,4664.0,WAG9,Steel,52,6,32,8,double,15.0,41,1,2023-11-22,42
FT137411,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,609,41.0,2311.0,5831.0,WAG12,Steel,89,8,28,6,double,27.0,35,1,2023-05-28,87
FT137412,Bhopal Junction,BPL,WCR,Ghaziabad Junction,GZB,NR,380,38.0,2299.0,7357.0,WAG9,Coal,94,10,7,9,double,24.0,40,1,2023-10-31,70
FT137413,New Delhi,NDLS,NR,Itarsi Junction,ET,CR,1160,54.0,1619.0,6399.0,WAG9,Cement,52,19,20,3,single,25.0,44,0,2023-08-09,70
FT137414,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,1492,24.0,1830.0,5893.0,WAG12,Coal,12,15,25,2,single,28.0,42,1,2023-01-16,31
FT137415,Kanpur Central,CNB,NCR,New Delhi,NDLS,NR,1658,52.0,3407.0,4340.0,WAG9,Container,28,11,15,13,single,20.0,21,1,2023-01-21,60
FT137416,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1394,54.0,2446.0,7042.0,WAG12,Container,45,7,8,1,double,4.0,21,0,2023-03-15,46
FT137417,Ghaziabad Junction,GZB,NR,Itarsi Junction,ET,CR,984,49.0,3814.0,6016.0,WAG12,Coal,24,14,20,4,double,9.0,35,1,2023-11-27,28
FT137418,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1453,22.0,2747.0,4539.0,WAG12,Container,26,10,21,2,single,2.0,30,1,2023-11-12,47
FT137419,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,609,21.0,2167.0,5996.0,WAG12,Container,10,10,28,14,single,7.0,36,0,2023-05-23,22
FT137420,New Delhi,NDLS,NR,Kanpur Central,CNB,NCR,255,,3517.0,5902.0,WAG12,Steel,27,17,28,5,single,17.0,20,1,2023-07-22,35
FT137421,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,1953,45.0,2770.0,7646.0,WAG12,Cement,34,17,20,10,double,10.0,23,0,2023-02-11,35
FT137422,Chennai Central,MAS,SR,Bhopal Junction,BPL,WCR,545,20.0,2865.0,5867.0,WAG12,Cement,49,10,17,4,single,20.0,40,1,2023-06-24,37
FT137423,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,1910,47.0,2021.0,6606.0,WAG9,Cement,32,13,30,13,single,20.0,41,1,2023-05-26,59
FT137424,Ghaziabad Junction,GZB,NR,Mumbai Central,BCT,WR,473,49.0,2072.0,5169.0,WAG7,Steel,28,16,36,3,double,,29,0,2023-04-04,42
FT137425,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,324,56.0,2301.0,6915.0,WAG9,Coal,89,18,35,13,double,3.0,43,1,2023-07-05,69
FT137426,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1128,,2852.0,7158.0,WAG7,Steel,34,12,36,7,single,22.0,22,0,2023-07-13,52
FT137427,Patna Junction,PNBE,ECR,Bhopal Junction,BPL,WCR,1379,25.0,1602.0,5143.0,WAG9,Cement,31,18,33,5,double,14.0,29,0,2023-09-29,38
FT137428,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,1653,21.0,2638.0,4774.0,WAG7,Cement,50,18,18,5,single,12.0,40,1,2023-09-25,71
FT137429,Kharagpur Junction,KGP,SER,Chennai Central,MAS,SR,938,,2331.0,4454.0,WAG12,Coal,22,11,6,3,double,5.0,42,0,2023-06-16,5
FT137430,Kharagpur Junction,KGP,SER,Howrah Junction,HWH,ER,272,22.0,3662.0,6738.0,WAG12,Coal,28,12,12,9,double,14.0,43,1,2023-11-07,16
FT137431,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,1200,57.0,1768.0,6722.0,WAG7,Cement,67,5,29,14,double,18.0,22,1,2023-08-30,46
FT137432,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,1736,48.0,2087.0,7323.0,WAG12,Steel,61,18,36,4,double,7.0,25,1,2023-10-14,61
FT137433,Kanpur Central,CNB,NCR,Patna Junction,PNBE,ECR,1480,29.0,3351.0,5574.0,WAG12,Steel,53,16,8,2,double,2.0,31,1,2023-07-31,72
FT137434,Patna Junction,PNBE,ECR,Itarsi Junction,ET,CR,358,21.0,1778.0,6717.0,WAG9,Coal,88,19,14,5,double,7.0,38,1,2023-12-26,72
FT137435,Mumbai Central,BCT,WR,Kanpur Central,CNB,NCR,1922,25.0,1894.0,6766.0,WAG7,Cement,36,6,27,14,single,6.0,36,1,2023-07-20,54
FT137436,Chennai Central,MAS,SR,Kanpur Central,CNB,NCR,467,42.0,3629.0,7481.0,WAG12,Steel,78,17,19,3,single,5.0,23,0,2023-01-30,61
FT137437,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,1514,,1629.0,4572.0,WAG7,Steel,55,16,8,14,single,16.0,23,0,2023-07-21,59
FT137438,Itarsi Junction,ET,CR,Ghaziabad Junction,GZB,NR,1413,34.0,3960.0,5141.0,WAG9,Steel,55,19,34,13,double,13.0,29,0,2023-08-30,68
FT137439,New Delhi,NDLS,NR,Howrah Junction,HWH,ER,741,51.0,3761.0,4908.0,WAG9,Container,39,15,24,4,double,24.0,24,0,2023-06-07,54
FT137440,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1646,26.0,1657.0,4925.0,WAG9,Steel,50,16,10,9,double,12.0,23,0,2023-09-18,68
FT137441,Howrah Junction,HWH,ER,Kharagpur Junction,KGP,SER,625,25.0,1836.0,,WAG7,Coal,10,5,35,12,single,12.0,42,0,2023-07-22,23
FT137442,Bhopal Junction,BPL,WCR,Kharagpur Junction,KGP,SER,815,27.0,3597.0,7424.0,WAG12,Container,50,16,22,1,single,7.0,30,1,2023-07-02,71
FT137443,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,300,25.0,3741.0,5910.0,WAG12,Cement,14,14,23,11,single,21.0,42,0,2023-10-27,11
FT137444,Ghaziabad Junction,GZB,NR,Howrah Junction,HWH,ER,554,45.0,2133.0,6043.0,WAG12,Steel,82,17,31,8,single,5.0,44,0,2023-11-26,85
FT137445,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,489,23.0,1746.0,5981.0,WAG12,Container,56,17,24,8,single,29.0,21,0,2023-02-10,40
FT137446,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1173,23.0,2477.0,4808.0,WAG9,Cement,30,13,26,9,single,2.0,24,0,2023-04-25,42
FT137447,Itarsi Junction,ET,CR,New Delhi,NDLS,NR,318,58.0,1949.0,4310.0,WAG7,Cement,42,19,34,10,double,28.0,40,0,2023-11-29,48
FT137448,New Delhi,NDLS,NR,Chennai Central,MAS,SR,1006,47.0,2269.0,6212.0,WAG7,Coal,78,17,38,14,double,19.0,23,1,2023-11-05,77
FT137449,Kanpur Central,CNB,NCR,Mumbai Central,BCT,WR,1424,40.0,3218.0,4878.0,WAG7,Container,58,14,14,8,double,3.0,26,1,2023-02-26,59
FT137450,Kharagpur Junction,KGP,SER,Mumbai Central,BCT,WR,591,59.0,3891.0,6850.0,WAG7,Coal,13,14,39,5,double,,38,1,2023-07-06,43
FT137451,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,1215,,3503.0,,WAG9,Coal,48,19,38,6,single,22.0,28,1,2023-08-19,65
FT137452,Mumbai Central,BCT,WR,Patna Junction,PNBE,ECR,1022,33.0,1972.0,7916.0,WAG12,Container,38,16,33,9,double,22.0,25,1,2023-06-12,56
FT137453,Ghaziabad Junction,GZB,NR,Kharagpur Junction,KGP,SER,733,38.0,1751.0,6968.0,WAG9,Steel,67,14,14,6,single,16.0,38,1,2023-09-12,58
FT137454,New Delhi,NDLS,NR,Mumbai Central,BCT,WR,506,23.0,3990.0,4192.0,WAG9,Cement,41,7,32,8,single,15.0,33,1,2023-03-11,88
FT137455,Howrah Junction,HWH,ER,Itarsi Junction,ET,CR,1909,41.0,2213.0,6702.0,WAG9,Cement,98,8,25,13,single,,37,1,2023-11-12,220
FT137456,Kanpur Central,CNB,NCR,Howrah Junction,HWH,ER,1804,28.0,2751.0,5091.0,WAG7,Cement,60,18,10,13,double,6.0,29,1,2023-05-22,62
FT137457,Mumbai Central,BCT,WR,Kharagpur Junction,KGP,SER,522,31.0,3904.0,5170.0,WAG12,Cement,12,9,28,10,single,23.0,37,0,2023-09-12,41
FT137458,Kanpur Central,CNB,NCR,Chennai Central,MAS,SR,625,20.0,2999.0,5480.0,WAG7,Coal,69,6,26,11,single,9.0,28,0,2023-09-01,63
FT137459,Chennai Central,MAS,SR,Howrah Junction,HWH,ER,1829,51.0,2852.0,,WAG9,Container,63,5,25,10,single,21.0,28,0,2023-10-23,83
FT137460,Bhopal Junction,BPL,WCR,Mumbai Central,BCT,WR,361,53.0,2390.0,,WAG7,Steel,71,7,11,13,single,17.0,28,0,2023-03-11,65
FT137461,Itarsi Junction,ET,CR,Mumbai Central,BCT,WR,1110,29.0,,7798.0,WAG7,Steel,25,13,11,8,single,4.0,34,1,2023-10-30,43
FT137462,Mumbai Central,BCT,WR,Chennai Central,MAS,SR,568,20.0,3887.0,5152.0,WAG12,Cement,15,10,23,4,single,19.0,44,0,2023-02-03,29
FT137463,Kanpur Central,CNB,NCR,Kharagpur Junction,KGP,SER,1337,41.0,1781.0,,WAG7,Cement,30,8,14,8,double,23.0,23,0,2023-09-14,51
FT137464,Ghaziabad Junction,GZB,NR,New Delhi,NDLS,NR,1290,56.0,3241.0,4611.0,WAG7,Steel,22,12,31,9,single,13.0,36,1,2023-05-02,26
FT137465,Bhopal Junction,BPL,WCR,Chennai Central,MAS,SR,1521,50.0,3730.0,4819.0,WAG9,Cement,32,18,32,13,single,29.0,35,0,2023-03-27,60
FT137466,Howrah Junction,HWH,ER,New Delhi,NDLS,NR,1693,48.0,2892.0,7167.0,WAG9,Coal,59,8,35,12,double,13.0,29,1,2023-08-20,77
FT137467,New Delhi,NDLS,NR,Chennai Central,MAS,SR,1102,,3592.0,6234.0,WAG12,Steel,39,19,10,2,double,2.0,27,1,2023-10-30,34
FT137468,Itarsi Junction,ET,CR,Bhopal Junction,BPL,WCR,409,38.0,3342.0,4233.0,WAG7,Cement,98,10,13,6,double,,40,1,2023-02-24,56
FT137469,Patna Junction,PNBE,ECR,Mumbai Central,BCT,WR,652,59.0,1518.0,4761.0,WAG7,Cement,60,13,31,14,double,24.0,28,0,2023-05-15,61
FT137470,Kharagpur Junction,KGP,SER,Ghaziabad Junction,GZB,NR,1180,42.0,3334.0,7921.0,WAG12,Cement,76,18,14,6,single,12.0,22,1,2023-01-17,71
FT137471,Ghaziabad Junction,GZB,NR,Patna Junction,PNBE,ECR,681,27.0,2528.0,4274.0,WAG12,Coal,12,14,30,10,double,11.0,37,0,2023-08-16,10
FT137472,Patna Junction,PNBE,ECR,Howrah Junction,HWH,ER,449,47.0,3400.0,7094.0,WAG7,Container,21,9,24,5,single,13.0,44,0,2023-12-18,47
FT137473,Itarsi Junction,ET,CR,Mumbai Central,BCT,WR,223,46.0,3898.0,7769.0,WAG9,Steel,18,7,10,13,single,17.0,20,1,2023-09-13,10
FT137474,Itarsi Junction,ET,CR,Patna Junction,PNBE,ECR,900,32.0,3377.0,4302.0,WAG7,Steel,94,13,32,6,double,21.0,25,0,2023-11-02,91
FT137475,Bhopal Junction,BPL,WCR,Kanpur Central,CNB,NCR,977,30.0,1990.0,4373.0,WAG12,Steel,57,7,7,11,single,29.0,25,1,2023-08-14,59
